Frame,Actual Time,Time Elapsed,H_qx,H_qy,H_qz,H_qw,H_x,H_y,H_z,S_qx,S_qy,S_qz,S_qw,S_x,S_y,S_z,W_qx,W_qy,W_qz,W_qw,W_x,W_y,W_z,Closest Image,Time Difference (s)
15145,1900-01-01 14:27:48.934333,126.208333,0.000251,0.399794,0.000104,-0.916605,0.063491,1.553847,-0.63184,0.057975,0.796401,-0.174201,0.576228,-1.280069,1.256962,-0.02089,-3.9e-05,1e-05,8e-06,-1.0,0.700005,0.883664,-0.54454,14_27_48_935850.png,0.001517
15169,1900-01-01 14:27:49.134333,126.408333,0.000253,0.399819,9.8e-05,-0.916594,0.063489,1.553836,-0.63185,0.058161,0.77333,-0.172834,0.607212,-1.304564,1.172167,-0.077521,-4.5e-05,4e-06,9e-06,-1.0,0.700015,0.88365,-0.54455,14_27_49_136330.png,0.001997
15193,1900-01-01 14:27:49.334333,126.608333,0.000257,0.39979,0.000102,-0.916607,0.063485,1.553843,-0.631844,0.080394,0.753536,-0.208726,0.618186,-1.319848,1.128069,-0.11805,-3.8e-05,5e-06,7e-06,-1.0,0.700023,0.883649,-0.544553,14_27_49_335808.png,0.001475
15217,1900-01-01 14:27:49.534333,126.808333,0.000258,0.399741,0.000116,-0.916628,0.063481,1.553841,-0.631839,0.09909,0.741167,-0.222567,0.625553,-1.335665,1.106791,-0.147043,-3.8e-05,3e-06,8e-06,-1.0,0.699988,0.88367,-0.544551,14_27_49_536858.png,0.002525
15241,1900-01-01 14:27:49.734333,127.008333,0.000251,0.399798,9.8e-05,-0.916604,0.063488,1.553823,-0.631845,0.064078,0.743327,-0.234226,0.623296,-1.350396,1.112157,-0.185047,-4.7e-05,-1e-05,1.7e-05,-1.0,0.700004,0.883663,-0.544565,14_27_49_737013.png,0.00268
15265,1900-01-01 14:27:49.934333,127.208333,0.000255,0.399751,0.000112,-0.916624,0.063506,1.553806,-0.631829,0.034383,0.753757,-0.210142,0.621698,-1.362729,1.137232,-0.222831,-4e-05,7e-06,4e-06,-1.0,0.7,0.883657,-0.544546,14_27_49_937447.png,0.003114
15289,1900-01-01 14:27:50.134333,127.408333,0.000247,0.399772,9.8e-05,-0.916615,0.063477,1.553814,-0.631853,0.004019,0.7725,-0.169209,0.612043,-1.368995,1.163453,-0.255598,-4e-05,2e-06,7e-06,-1.0,0.700028,0.883645,-0.544542,14_27_50_137263.png,0.00293
15313,1900-01-01 14:27:50.334333,127.608333,0.000247,0.399756,9.8e-05,-0.916621,0.063487,1.553811,-0.631826,-0.048078,0.777083,-0.124228,0.61514,-1.3739,1.182701,-0.290225,-4.8e-05,1.7e-05,1e-05,-1.0,0.700021,0.883703,-0.544537,14_27_50_336088.png,0.001755
15337,1900-01-01 14:27:50.534333,127.808333,0.000251,0.399752,0.000114,-0.916623,0.063475,1.553824,-0.631843,-0.062759,0.77059,-0.088397,0.628044,-1.368751,1.206692,-0.327561,-3.7e-05,1.2e-05,7e-06,-1.0,0.700012,0.883644,-0.544553,14_27_50_537328.png,0.002995
15362,1900-01-01 14:27:50.742667,128.016667,0.000254,0.399776,0.000108,-0.916613,0.063457,1.553855,-0.631863,-0.021876,0.752858,-0.098324,0.650429,-1.3496,1.243206,-0.363273,-4.1e-05,-4e-06,1e-05,-1.0,0.70003,0.883625,-0.54455,14_27_50_739679.png,0.002988
15385,1900-01-01 14:27:50.934333,128.208333,0.000243,0.399774,0.000101,-0.916614,0.063476,1.553814,-0.631822,0.009245,0.746804,-0.101199,0.657235,-1.337304,1.284191,-0.383558,-3.8e-05,1e-05,7e-06,-1.0,0.700005,0.883641,-0.544545,14_27_50_936023.png,0.00169
15409,1900-01-01 14:27:51.134333,128.408333,0.000244,0.399749,0.000101,-0.916625,0.063475,1.553808,-0.631831,0.02419,0.74364,-0.112528,0.658598,-1.33247,1.324851,-0.398932,-3.7e-05,1.1e-05,7e-06,-1.0,0.700017,0.883648,-0.544555,14_27_51_136925.png,0.002592
15433,1900-01-01 14:27:51.334333,128.608333,0.00026,0.399783,9.7e-05,-0.91661,0.063488,1.55382,-0.631849,0.021539,0.724171,-0.133664,0.6762,-1.333527,1.357028,-0.419903,-4e-05,-4e-06,1.3e-05,-1.0,0.700011,0.883656,-0.544541,14_27_51_335909.png,0.001576
15457,1900-01-01 14:27:51.534333,128.808333,0.000258,0.399774,0.000106,-0.916614,0.063457,1.553833,-0.631858,0.031586,0.714331,-0.120493,0.688633,-1.348504,1.376395,-0.45074,-3.7e-05,3e-06,0.0,-1.0,0.700003,0.883648,-0.544543,14_27_51_536812.png,0.002479
15481,1900-01-01 14:27:51.734333,129.008333,0.000252,0.399753,0.000109,-0.916623,0.063497,1.553817,-0.631825,0.036671,0.704014,-0.108086,0.700954,-1.366494,1.384934,-0.492637,-3.2e-05,6e-06,2.3e-05,-1.0,0.7,0.883649,-0.544556,14_27_51_736534.png,0.002201
15505,1900-01-01 14:27:51.934333,129.208333,0.000253,0.39974,0.000118,-0.916629,0.063463,1.553843,-0.63184,0.05021,0.680466,-0.135489,0.718392,-1.392578,1.357454,-0.541477,-4.6e-05,4e-06,2e-06,-1.0,0.700006,0.883639,-0.544553,14_27_51_936465.png,0.002132
15530,1900-01-01 14:27:52.142667,129.416667,0.000256,0.399759,0.000107,-0.91662,0.0635,1.553814,-0.631844,0.113016,0.678348,-0.133958,0.713531,-1.407925,1.321071,-0.573566,-4e-05,6e-06,9e-06,-1.0,0.700004,0.883646,-0.544544,14_27_52_143538.png,0.000871
15553,1900-01-01 14:27:52.334333,129.608333,0.000249,0.399788,0.000106,-0.916608,0.06348,1.55384,-0.631841,0.107741,0.668424,-0.149972,0.720493,-1.418305,1.275975,-0.59733,-4.9e-05,-1.9e-05,1.7e-05,-1.0,0.699987,0.883661,-0.544544,14_27_52_336804.png,0.002471
15577,1900-01-01 14:27:52.534333,129.808333,0.000256,0.399763,0.000108,-0.916619,0.063464,1.553846,-0.631846,0.143246,0.665128,-0.177826,0.710959,-1.411748,1.224125,-0.61768,-3.7e-05,9e-06,1.5e-05,-1.0,0.699996,0.883664,-0.544558,14_27_52_535830.png,0.001497
15601,1900-01-01 14:27:52.734333,130.008333,0.000253,0.399744,0.00011,-0.916627,0.063501,1.553817,-0.631808,0.167368,0.665285,-0.196408,0.700577,-1.401675,1.169364,-0.634841,-4.8e-05,-8e-06,2.1e-05,-1.0,0.700007,0.883663,-0.544551,14_27_52_735910.png,0.001577
15625,1900-01-01 14:27:52.934333,130.208333,0.000257,0.39975,0.000121,-0.916624,0.06349,1.553838,-0.631829,0.179694,0.654429,-0.208521,0.704239,-1.379407,1.122,-0.65774,-4.6e-05,-9e-06,2.2e-05,-1.0,0.699986,0.883672,-0.544566,14_27_52_938421.png,0.004088
15649,1900-01-01 14:27:53.134333,130.408333,0.000254,0.399774,9.8e-05,-0.916614,0.063499,1.553819,-0.631835,0.167959,0.654744,-0.188559,0.712423,-1.347917,1.085691,-0.684055,-4.3e-05,5e-06,1e-05,-1.0,0.699975,0.883668,-0.54455,14_27_53_138210.png,0.003877
15673,1900-01-01 14:27:53.334333,130.608333,0.000248,0.399762,9.3e-05,-0.916619,0.063494,1.553811,-0.631837,0.156699,0.639351,-0.169736,0.733393,-1.321232,1.069554,-0.708237,-4.6e-05,6e-06,1.8e-05,-1.0,0.699986,0.883663,-0.544544,14_27_53_337167.png,0.002834
15697,1900-01-01 14:27:53.534333,130.808333,0.00025,0.399715,0.000102,-0.91664,0.063457,1.553824,-0.631823,0.159565,0.620111,-0.144264,0.754446,-1.298445,1.073435,-0.717724,-3.6e-05,1.2e-05,-1e-06,-1.0,0.700013,0.883644,-0.544549,14_27_53_538147.png,0.003814
15721,1900-01-01 14:27:53.734333,131.008333,0.000249,0.399732,9.6e-05,-0.916632,0.063464,1.553821,-0.631835,0.127619,0.610083,-0.11834,0.772986,-1.283491,1.080889,-0.724636,-4.2e-05,-6e-06,7e-06,-1.0,0.699983,0.883669,-0.54454,14_27_53_735858.png,0.001525
15746,1900-01-01 14:27:53.942667,131.216667,0.000266,0.399721,0.000136,-0.916637,0.063517,1.553826,-0.631833,0.061193,0.613608,-0.118218,0.778309,-1.283766,1.074828,-0.748376,-4.7e-05,1e-06,1e-05,-1.0,0.700005,0.883662,-0.544557,14_27_53_938554.png,0.004113
15769,1900-01-01 14:27:54.134333,131.408333,0.000248,0.399744,9.8e-05,-0.916627,0.063458,1.553831,-0.631819,0.000921,0.626653,-0.173115,0.759826,-1.295813,1.048786,-0.795424,-5e-05,-3e-06,0.0,-1.0,0.699997,0.883645,-0.544553,14_27_54_136884.png,0.002551
15793,1900-01-01 14:27:54.334333,131.608333,0.000253,0.399755,0.000115,-0.916622,0.063498,1.553825,-0.63183,0.030671,0.641126,-0.16308,0.74928,-1.305407,1.044426,-0.855627,-5.7e-05,-7e-06,1.1e-05,-1.0,0.699988,0.883638,-0.544558,14_27_54_333774.png,0.000559
15817,1900-01-01 14:27:54.534333,131.808333,0.000259,0.399781,0.00013,-0.916611,0.063519,1.553693,-0.631739,0.098376,0.62296,-0.184923,0.753689,-1.30743,1.034714,-0.917336,-5.3e-05,0.0,1.4e-05,-1.0,0.699988,0.883664,-0.544554,14_27_54_535857.png,0.001524
15841,1900-01-01 14:27:54.734333,132.008333,0.00025,0.399741,0.000111,-0.916628,0.06347,1.553831,-0.631816,0.083788,0.600864,-0.180219,0.77425,-1.32581,0.999484,-0.978649,-4.4e-05,-1e-06,9e-06,-1.0,0.69998,0.883667,-0.544549,14_27_54_737940.png,0.003607
